date,time,city,temperature,humidity,wind_speed,pressure,rainfall,uv_index,air_quality,avg_daily_temp,temp_category,month,month_num,weekday
2025-03-31,21:00,Delhi,21.7,63,7.5,1013.6,0.0,0,139,27.9,Mild,March,3,Monday
2025-03-31,22:00,Bangalore,23.1,63,13.0,1018.0,0.0,0,59,27.9,Mild,March,3,Monday
2025-03-31,23:00,Chennai,24.7,76,10.6,1019.4,0.0,0,74,27.9,Mild,March,3,Monday
2025-04-01,00:00,Hyderabad,26.0,57,9.3,1011.9,0.0,0,84,28.2,Warm,April,4,Tuesday
2025-04-01,01:00,Mumbai,24.2,75,7.2,1012.3,0.0,0,119,28.2,Mild,April,4,Tuesday
2025-04-01,02:00,Delhi,22.5,55,9.6,1017.5,0.0,0,163,28.2,Mild,April,4,Tuesday
2025-04-01,03:00,Bangalore,23.5,69,9.2,1014.8,0.0,0,67,28.2,Mild,April,4,Tuesday
2025-04-01,04:00,Chennai,27.7,76,12.7,1008.6,0.0,0,81,28.2,Warm,April,4,Tuesday
2025-04-01,05:00,Hyderabad,30.0,58,9.3,1009.8,0.0,0,101,28.2,Warm,April,4,Tuesday
2025-04-01,06:00,Mumbai,31.6,77,8.3,1014.9,0.0,0,85,28.2,Warm,April,4,Tuesday
2025-04-01,07:00,Delhi,30.4,37,4.2,1011.7,0.0,1,164,28.2,Warm,April,4,Tuesday
2025-04-01,08:00,Bangalore,27.7,71,8.0,1012.8,0.0,2,88,28.2,Warm,April,4,Tuesday
2025-04-01,09:00,Chennai,34.4,66,14.6,1014.7,0.0,5,98,28.2,Warm,April,4,Tuesday
2025-04-01,10:00,Hyderabad,34.6,52,5.7,1011.0,0.0,5,86,28.2,Warm,April,4,Tuesday
2025-04-01,11:00,Mumbai,35.4,67,5.7,1008.3,0.0,8,88,28.2,Hot,April,4,Tuesday
2025-04-01,12:00,Delhi,31.4,51,11.7,1019.2,0.0,8,147,28.2,Warm,April,4,Tuesday
2025-04-01,13:00,Bangalore,31.3,59,7.2,1017.9,0.0,8,78,28.2,Warm,April,4,Tuesday
2025-04-01,14:00,Chennai,34.6,65,7.0,1009.9,0.0,6,85,28.2,Warm,April,4,Tuesday
2025-04-01,15:00,Hyderabad,30.9,48,7.5,1014.9,0.0,5,88,28.2,Warm,April,4,Tuesday
2025-04-01,16:00,Mumbai,29.9,65,11.0,1012.6,0.0,3,96,28.2,Warm,April,4,Tuesday
2025-04-01,17:00,Delhi,27.0,53,11.3,1017.0,0.0,3,175,28.2,Warm,April,4,Tuesday
2025-04-01,18:00,Bangalore,23.8,56,7.4,1013.4,0.0,0,76,28.2,Mild,April,4,Tuesday
2025-04-01,19:00,Chennai,26.3,64,8.2,1013.7,0.0,0,91,28.2,Warm,April,4,Tuesday
2025-04-01,20:00,Hyderabad,28.4,54,2.8,1015.3,0.0,0,87,28.2,Warm,April,4,Tuesday
2025-04-01,21:00,Mumbai,24.1,68,6.1,1015.5,0.0,0,93,28.2,Mild,April,4,Tuesday
2025-04-01,22:00,Delhi,22.6,57,3.7,1013.4,0.0,0,138,28.2,Mild,April,4,Tuesday
2025-04-01,23:00,Bangalore,19.1,70,6.4,1017.0,0.0,0,75,28.2,Mild,April,4,Tuesday
2025-04-02,00:00,Chennai,23.2,70,7.7,1016.9,0.0,0,81,28.7,Mild,April,4,Wednesday
2025-04-02,01:00,Hyderabad,28.0,64,3.0,1014.5,0.0,0,70,28.7,Warm,April,4,Wednesday
2025-04-02,02:00,Mumbai,26.6,73,10.0,1017.8,0.0,0,72,28.7,Warm,April,4,Wednesday
2025-04-02,03:00,Delhi,23.5,55,6.5,1015.6,0.0,0,142,28.7,Mild,April,4,Wednesday
2025-04-02,04:00,Bangalore,22.8,72,7.7,1014.1,0.0,0,59,28.7,Mild,April,4,Wednesday
2025-04-02,05:00,Chennai,29.4,71,12.9,1016.7,0.0,0,70,28.7,Warm,April,4,Wednesday
2025-04-02,06:00,Hyderabad,33.9,63,10.9,1016.9,0.0,0,81,28.7,Warm,April,4,Wednesday
2025-04-02,07:00,Mumbai,36.0,74,5.5,1005.1,0.0,1,67,28.7,Hot,April,4,Wednesday
2025-04-02,08:00,Delhi,26.8,60,8.2,1011.8,0.0,4,164,28.7,Warm,April,4,Wednesday
2025-04-02,09:00,Bangalore,29.5,61,9.3,1011.4,0.0,5,85,28.7,Warm,April,4,Wednesday
2025-04-02,10:00,Chennai,33.2,60,4.8,1015.8,0.0,6,77,28.7,Warm,April,4,Wednesday
2025-04-02,11:00,Hyderabad,37.7,52,6.3,1012.5,0.0,8,66,28.7,Hot,April,4,Wednesday
2025-04-02,12:00,Mumbai,34.2,60,9.6,1011.2,0.0,9,92,28.7,Warm,April,4,Wednesday
2025-04-02,13:00,Delhi,33.6,43,11.0,1013.1,0.0,8,162,28.7,Warm,April,4,Wednesday
2025-04-02,14:00,Bangalore,28.5,66,11.7,1013.7,0.0,6,75,28.7,Warm,April,4,Wednesday
2025-04-02,15:00,Chennai,32.0,73,7.8,1017.3,0.0,4,89,28.7,Warm,April,4,Wednesday
2025-04-02,16:00,Hyderabad,31.6,56,9.3,1008.5,0.0,2,80,28.7,Warm,April,4,Wednesday
2025-04-02,17:00,Mumbai,31.4,68,9.8,1012.8,0.0,0,67,28.7,Warm,April,4,Wednesday
2025-04-02,18:00,Delhi,25.2,51,2.0,1017.3,0.0,0,164,28.7,Warm,April,4,Wednesday
2025-04-02,19:00,Bangalore,22.7,61,1.4,1015.3,0.0,0,64,28.7,Mild,April,4,Wednesday
2025-04-02,20:00,Chennai,26.4,56,4.0,1012.1,0.0,0,93,28.7,Warm,April,4,Wednesday
2025-04-02,21:00,Hyderabad,25.9,61,8.5,1015.2,0.0,0,72,28.7,Warm,April,4,Wednesday
2025-04-02,22:00,Mumbai,26.4,74,7.4,1013.6,0.0,0,88,28.7,Warm,April,4,Wednesday
2025-04-02,23:00,Delhi,19.8,53,2.9,1017.7,0.0,0,139,28.7,Mild,April,4,Wednesday
2025-04-03,00:00,Bangalore,20.9,64,6.7,1017.0,0.0,0,75,28.6,Mild,April,4,Thursday
2025-04-03,01:00,Chennai,28.6,67,8.6,1014.1,0.0,0,78,28.6,Warm,April,4,Thursday
2025-04-03,02:00,Hyderabad,25.7,61,10.4,1018.4,0.0,0,91,28.6,Warm,April,4,Thursday
2025-04-03,03:00,Mumbai,26.1,78,5.7,1018.0,0.0,0,86,28.6,Warm,April,4,Thursday
2025-04-03,04:00,Delhi,22.3,53,4.3,1012.8,0.0,0,142,28.6,Mild,April,4,Thursday
2025-04-03,05:00,Bangalore,25.6,66,5.2,1012.7,0.0,0,80,28.6,Warm,April,4,Thursday
2025-04-03,06:00,Chennai,32.5,56,8.8,1014.6,0.0,0,76,28.6,Warm,April,4,Thursday
2025-04-03,07:00,Hyderabad,31.5,49,8.7,1013.3,0.0,0,75,28.6,Warm,April,4,Thursday
2025-04-03,08:00,Mumbai,32.0,66,5.2,1008.6,0.0,3,107,28.6,Warm,April,4,Thursday
2025-04-03,09:00,Delhi,32.6,36,8.1,1013.2,0.0,4,163,28.6,Warm,April,4,Thursday
2025-04-03,10:00,Bangalore,29.6,59,6.7,1012.9,0.0,5,73,28.6,Warm,April,4,Thursday
2025-04-03,11:00,Chennai,37.0,63,8.9,1009.5,0.0,8,70,28.6,Hot,April,4,Thursday
2025-04-03,12:00,Hyderabad,37.1,53,4.2,1012.9,0.0,10,66,28.6,Hot,April,4,Thursday
2025-04-03,13:00,Mumbai,32.2,53,7.6,1013.0,0.8,8,87,28.6,Warm,April,4,Thursday
2025-04-03,14:00,Delhi,30.0,43,5.8,1017.5,0.0,6,147,28.6,Warm,April,4,Thursday
2025-04-03,15:00,Bangalore,29.2,72,12.3,1016.3,0.0,4,80,28.6,Warm,April,4,Thursday
2025-04-03,16:00,Chennai,31.6,59,6.3,1003.7,0.0,2,56,28.6,Warm,April,4,Thursday
2025-04-03,17:00,Hyderabad,30.1,54,7.5,1014.7,0.0,2,109,28.6,Warm,April,4,Thursday
2025-04-03,18:00,Mumbai,27.3,71,2.9,1013.1,0.0,0,96,28.6,Warm,April,4,Thursday
2025-04-03,19:00,Delhi,23.5,49,7.4,1015.5,0.0,0,181,28.6,Mild,April,4,Thursday
2025-04-03,20:00,Bangalore,22.1,70,8.0,1015.4,0.0,0,91,28.6,Mild,April,4,Thursday
2025-04-03,21:00,Chennai,24.8,76,5.0,1014.0,0.0,0,75,28.6,Mild,April,4,Thursday
2025-04-03,22:00,Hyderabad,27.4,56,10.1,1011.9,0.0,0,95,28.6,Warm,April,4,Thursday
2025-04-03,23:00,Mumbai,26.0,65,7.4,1014.8,0.0,0,87,28.6,Warm,April,4,Thursday
2025-04-04,00:00,Delhi,21.3,53,11.0,1018.0,0.0,0,137,28.8,Mild,April,4,Friday
2025-04-04,01:00,Bangalore,21.2,66,5.0,1012.6,0.0,0,71,28.8,Mild,April,4,Friday
2025-04-04,02:00,Chennai,26.5,74,8.9,1015.5,0.0,0,76,28.8,Warm,April,4,Friday
2025-04-04,03:00,Hyderabad,29.3,53,4.5,1011.9,15.7,0,78,28.8,Warm,April,4,Friday
2025-04-04,04:00,Mumbai,31.6,74,14.6,1005.6,0.0,0,90,28.8,Warm,April,4,Friday
2025-04-04,05:00,Delhi,24.6,55,6.9,1014.4,0.0,0,152,28.8,Mild,April,4,Friday
2025-04-04,06:00,Bangalore,27.2,59,4.1,1013.3,0.0,0,55,28.8,Warm,April,4,Friday
2025-04-04,07:00,Chennai,30.8,64,9.0,1012.9,0.0,2,61,28.8,Warm,April,4,Friday
2025-04-04,08:00,Hyderabad,36.7,46,7.6,1009.1,0.0,4,110,28.8,Hot,April,4,Friday
2025-04-04,09:00,Mumbai,32.3,64,16.2,1010.1,0.0,5,106,28.8,Warm,April,4,Friday
2025-04-04,10:00,Delhi,28.3,51,8.8,1014.1,0.0,7,160,28.8,Warm,April,4,Friday
2025-04-04,11:00,Bangalore,29.3,71,6.3,1014.5,0.0,8,56,28.8,Warm,April,4,Friday
2025-04-04,12:00,Chennai,35.9,61,11.8,1012.6,0.0,9,77,28.8,Hot,April,4,Friday
2025-04-04,13:00,Hyderabad,33.4,47,10.8,1010.1,0.0,8,64,28.8,Warm,April,4,Friday
2025-04-04,14:00,Mumbai,37.0,55,9.2,1015.1,0.0,7,88,28.8,Hot,April,4,Friday
2025-04-04,15:00,Delhi,28.5,48,6.2,1015.2,0.0,4,136,28.8,Warm,April,4,Friday
2025-04-04,16:00,Bangalore,29.0,60,10.6,1012.5,0.0,2,68,28.8,Warm,April,4,Friday
2025-04-04,17:00,Chennai,31.0,72,10.3,1008.0,0.0,1,74,28.8,Warm,April,4,Friday
2025-04-04,18:00,Hyderabad,29.6,57,11.8,1011.8,0.0,0,86,28.8,Warm,April,4,Friday
2025-04-04,19:00,Mumbai,28.2,73,14.1,1016.5,0.0,0,89,28.8,Warm,April,4,Friday
2025-04-04,20:00,Delhi,24.7,45,2.9,1014.4,0.0,0,154,28.8,Mild,April,4,Friday
2025-04-04,21:00,Bangalore,22.2,61,8.0,1009.7,0.0,0,57,28.8,Mild,April,4,Friday
2025-04-04,22:00,Chennai,26.6,70,12.4,1004.7,2.8,0,76,28.8,Warm,April,4,Friday
2025-04-04,23:00,Hyderabad,25.7,63,10.9,1016.3,0.0,0,75,28.8,Warm,April,4,Friday
2025-04-05,00:00,Mumbai,22.9,77,7.8,1017.6,0.0,0,104,28.3,Mild,April,4,Saturday
2025-04-05,01:00,Delhi,23.8,49,8.1,1013.4,0.0,0,144,28.3,Mild,April,4,Saturday
2025-04-05,02:00,Bangalore,22.2,63,10.4,1016.3,0.0,0,75,28.3,Mild,April,4,Saturday
2025-04-05,03:00,Chennai,29.3,69,5.6,1011.1,0.0,0,72,28.3,Warm,April,4,Saturday
2025-04-05,04:00,Hyderabad,27.4,58,3.7,1011.2,0.0,0,89,28.3,Warm,April,4,Saturday
2025-04-05,05:00,Mumbai,32.1,74,6.5,1011.2,0.0,0,89,28.3,Warm,April,4,Saturday
2025-04-05,06:00,Delhi,27.0,51,13.8,1017.7,0.0,0,142,28.3,Warm,April,4,Saturday
2025-04-05,07:00,Bangalore,26.5,62,7.9,1008.4,0.0,1,54,28.3,Warm,April,4,Saturday
2025-04-05,08:00,Chennai,32.6,66,3.1,1014.3,0.0,3,84,28.3,Warm,April,4,Saturday
2025-04-05,09:00,Hyderabad,37.7,55,8.9,1010.8,0.0,5,94,28.3,Hot,April,4,Saturday
2025-04-05,10:00,Mumbai,35.3,70,9.0,1010.6,0.0,7,106,28.3,Hot,April,4,Saturday
2025-04-05,11:00,Delhi,30.3,45,8.0,1011.5,0.0,8,175,28.3,Warm,April,4,Saturday
2025-04-05,12:00,Bangalore,28.7,68,6.1,1013.3,0.0,9,67,28.3,Warm,April,4,Saturday
2025-04-05,13:00,Chennai,33.1,68,11.4,1009.7,0.0,8,66,28.3,Warm,April,4,Saturday
2025-04-05,14:00,Hyderabad,35.8,49,6.7,1014.9,0.0,7,78,28.3,Hot,April,4,Saturday
2025-04-05,15:00,Mumbai,31.9,71,12.3,1007.4,0.0,4,87,28.3,Warm,April,4,Saturday
2025-04-05,16:00,Delhi,28.3,53,6.8,1012.5,0.0,2,163,28.3,Warm,April,4,Saturday
2025-04-05,17:00,Bangalore,28.3,62,0.0,1013.1,0.0,2,83,28.3,Warm,April,4,Saturday
2025-04-05,18:00,Chennai,26.1,65,7.3,1011.0,0.0,0,78,28.3,Warm,April,4,Saturday
2025-04-05,19:00,Hyderabad,27.4,53,10.9,1012.7,0.0,0,103,28.3,Warm,April,4,Saturday
2025-04-05,20:00,Mumbai,23.7,69,3.3,1011.7,0.0,0,89,28.3,Mild,April,4,Saturday
2025-04-05,21:00,Delhi,21.1,44,8.8,1014.6,0.0,0,162,28.3,Mild,April,4,Saturday
2025-04-05,22:00,Bangalore,22.8,59,6.0,1013.6,0.0,0,62,28.3,Mild,April,4,Saturday
2025-04-05,23:00,Chennai,24.8,80,11.0,1012.0,0.0,0,93,28.3,Mild,April,4,Saturday
2025-04-06,00:00,Hyderabad,23.9,61,7.1,1017.7,0.0,0,61,28.6,Mild,April,4,Sunday
2025-04-06,01:00,Mumbai,26.3,64,4.5,1015.8,0.0,0,105,28.6,Warm,April,4,Sunday
2025-04-06,02:00,Delhi,23.8,56,8.6,1017.3,0.0,0,164,28.6,Mild,April,4,Sunday
2025-04-06,03:00,Bangalore,20.4,72,6.8,1014.4,0.0,0,29,28.6,Mild,April,4,Sunday
2025-04-06,04:00,Chennai,27.5,70,12.1,1011.7,0.0,0,90,28.6,Warm,April,4,Sunday
2025-04-06,05:00,Hyderabad,29.7,46,3.6,1012.5,0.0,0,102,28.6,Warm,April,4,Sunday
2025-04-06,06:00,Mumbai,31.7,68,8.2,1010.8,0.0,0,115,28.6,Warm,April,4,Sunday
2025-04-06,07:00,Delhi,28.8,41,6.7,1018.7,0.0,1,133,28.6,Warm,April,4,Sunday
2025-04-06,08:00,Bangalore,30.6,56,7.5,1012.1,0.0,3,70,28.6,Warm,April,4,Sunday
2025-04-06,09:00,Chennai,34.4,56,3.0,1012.5,0.0,5,108,28.6,Warm,April,4,Sunday
2025-04-06,10:00,Hyderabad,38.1,54,4.6,1011.5,0.0,6,100,28.6,Hot,April,4,Sunday
2025-04-06,11:00,Mumbai,34.8,70,3.7,1010.2,0.0,8,93,28.6,Warm,April,4,Sunday
2025-04-06,12:00,Delhi,28.6,44,14.4,1016.9,0.0,9,150,28.6,Warm,April,4,Sunday
2025-04-06,13:00,Bangalore,29.9,57,4.9,1007.7,0.0,7,70,28.6,Warm,April,4,Sunday
2025-04-06,14:00,Chennai,34.2,69,7.6,1012.1,0.0,7,57,28.6,Warm,April,4,Sunday
2025-04-06,15:00,Hyderabad,32.3,53,7.4,1015.0,0.0,4,77,28.6,Warm,April,4,Sunday
2025-04-06,16:00,Mumbai,30.9,67,7.1,1012.7,0.0,3,97,28.6,Warm,April,4,Sunday
2025-04-06,17:00,Delhi,28.5,48,11.7,1010.6,0.0,1,163,28.6,Warm,April,4,Sunday
2025-04-06,18:00,Bangalore,23.3,65,8.5,1011.8,0.0,0,89,28.6,Mild,April,4,Sunday
2025-04-06,19:00,Chennai,30.2,65,8.5,1008.0,0.0,0,103,28.6,Warm,April,4,Sunday
2025-04-06,20:00,Hyderabad,27.0,54,6.8,1013.4,0.0,0,91,28.6,Warm,April,4,Sunday
2025-04-06,21:00,Mumbai,23.0,85,4.8,1018.9,0.0,0,88,28.6,Mild,April,4,Sunday
2025-04-06,22:00,Delhi,24.2,53,15.0,1015.7,0.0,0,147,28.6,Mild,April,4,Sunday
2025-04-06,23:00,Bangalore,24.6,66,11.1,1016.0,0.0,0,68,28.6,Mild,April,4,Sunday
2025-04-07,00:00,Chennai,23.7,82,10.0,1021.3,0.0,0,48,28.8,Mild,April,4,Monday
2025-04-07,01:00,Hyderabad,28.1,53,8.5,1020.1,0.0,0,79,28.8,Warm,April,4,Monday
2025-04-07,02:00,Mumbai,27.5,73,6.5,1015.2,0.0,0,105,28.8,Warm,April,4,Monday
2025-04-07,03:00,Delhi,20.5,50,11.1,1008.0,0.0,0,140,28.8,Mild,April,4,Monday
2025-04-07,04:00,Bangalore,25.0,69,10.9,1012.1,0.0,0,48,28.8,Warm,April,4,Monday
2025-04-07,05:00,Chennai,29.4,71,11.4,1018.9,0.0,0,82,28.8,Warm,April,4,Monday
2025-04-07,06:00,Hyderabad,35.7,52,5.8,1012.3,0.0,0,85,28.8,Hot,April,4,Monday
2025-04-07,07:00,Mumbai,33.5,62,1.3,1010.5,0.0,1,75,28.8,Warm,April,4,Monday
2025-04-07,08:00,Delhi,26.9,46,13.1,1016.5,0.0,4,147,28.8,Warm,April,4,Monday
2025-04-07,09:00,Bangalore,27.7,56,9.6,1014.9,0.0,5,78,28.8,Warm,April,4,Monday
2025-04-07,10:00,Chennai,33.2,63,3.1,1012.3,0.0,6,102,28.8,Warm,April,4,Monday
2025-04-07,11:00,Hyderabad,38.1,39,2.0,1009.1,0.0,8,96,28.8,Hot,April,4,Monday
2025-04-07,12:00,Mumbai,34.9,67,8.7,1016.5,0.0,11,93,28.8,Warm,April,4,Monday
2025-04-07,13:00,Delhi,29.0,41,3.9,1015.3,0.0,7,155,28.8,Warm,April,4,Monday
2025-04-07,14:00,Bangalore,26.4,69,8.3,1017.1,0.0,7,81,28.8,Warm,April,4,Monday
2025-04-07,15:00,Chennai,33.2,65,6.8,1011.7,0.0,5,90,28.8,Warm,April,4,Monday
2025-04-07,16:00,Hyderabad,32.6,55,12.5,1012.0,0.0,3,81,28.8,Warm,April,4,Monday
2025-04-07,17:00,Mumbai,33.8,66,6.8,1009.0,0.0,2,112,28.8,Warm,April,4,Monday
2025-04-07,18:00,Delhi,26.0,47,5.6,1013.1,0.0,0,169,28.8,Warm,April,4,Monday
2025-04-07,19:00,Bangalore,25.2,65,8.3,1012.1,0.0,0,72,28.8,Warm,April,4,Monday
2025-04-07,20:00,Chennai,26.4,70,7.8,1017.5,0.0,0,111,28.8,Warm,April,4,Monday
2025-04-07,21:00,Hyderabad,27.2,58,4.2,1010.9,0.0,0,48,28.8,Warm,April,4,Monday
2025-04-07,22:00,Mumbai,24.3,68,5.3,1012.2,0.0,0,89,28.8,Mild,April,4,Monday
2025-04-07,23:00,Delhi,22.7,47,7.7,1011.6,0.0,0,144,28.8,Mild,April,4,Monday
2025-04-08,00:00,Bangalore,20.0,62,9.1,1010.7,0.0,0,70,29.4,Mild,April,4,Tuesday
2025-04-08,01:00,Chennai,26.0,66,6.8,1015.7,0.0,0,65,29.4,Warm,April,4,Tuesday
2025-04-08,02:00,Hyderabad,29.2,58,12.8,1012.9,0.0,0,77,29.4,Warm,April,4,Tuesday
2025-04-08,03:00,Mumbai,27.4,80,9.1,1013.5,0.0,0,103,29.4,Warm,April,4,Tuesday
2025-04-08,04:00,Delhi,25.2,44,7.4,1016.9,0.0,0,163,29.4,Warm,April,4,Tuesday
2025-04-08,05:00,Bangalore,23.4,64,11.2,1019.7,0.0,0,52,29.4,Mild,April,4,Tuesday
2025-04-08,06:00,Chennai,31.3,66,2.7,1008.2,16.1,0,66,29.4,Warm,April,4,Tuesday
2025-04-08,07:00,Hyderabad,31.9,48,11.4,1015.7,0.0,1,80,29.4,Warm,April,4,Tuesday
2025-04-08,08:00,Mumbai,32.4,67,5.3,1011.5,0.0,3,117,29.4,Warm,April,4,Tuesday
2025-04-08,09:00,Delhi,34.0,45,12.4,1013.2,0.0,4,151,29.4,Warm,April,4,Tuesday
2025-04-08,10:00,Bangalore,30.4,57,9.0,1014.8,0.0,6,80,29.4,Warm,April,4,Tuesday
2025-04-08,11:00,Chennai,39.5,57,3.5,1013.2,0.0,7,79,29.4,Hot,April,4,Tuesday
2025-04-08,12:00,Hyderabad,40.2,36,6.2,1008.7,0.0,10,78,29.4,Hot,April,4,Tuesday
2025-04-08,13:00,Mumbai,36.9,67,7.0,1011.3,0.0,7,102,29.4,Hot,April,4,Tuesday
2025-04-08,14:00,Delhi,33.6,32,13.1,1015.3,0.0,7,146,29.4,Warm,April,4,Tuesday
2025-04-08,15:00,Bangalore,27.0,56,5.1,1018.7,0.0,5,79,29.4,Warm,April,4,Tuesday
2025-04-08,16:00,Chennai,33.6,64,8.5,1009.7,0.0,2,89,29.4,Warm,April,4,Tuesday
2025-04-08,17:00,Hyderabad,31.2,58,8.3,1008.1,0.0,1,96,29.4,Warm,April,4,Tuesday
2025-04-08,18:00,Mumbai,30.0,68,6.9,1011.4,0.0,0,110,29.4,Warm,April,4,Tuesday
2025-04-08,19:00,Delhi,24.0,44,8.4,1018.3,0.0,0,169,29.4,Mild,April,4,Tuesday
2025-04-08,20:00,Bangalore,21.3,65,13.6,1017.0,0.0,0,76,29.4,Mild,April,4,Tuesday
2025-04-08,21:00,Chennai,27.7,65,8.8,1013.0,0.0,0,80,29.4,Warm,April,4,Tuesday
2025-04-08,22:00,Hyderabad,24.9,66,9.4,1011.4,0.0,0,71,29.4,Mild,April,4,Tuesday
2025-04-08,23:00,Mumbai,25.2,65,10.6,1021.7,0.0,0,98,29.4,Warm,April,4,Tuesday
2025-04-09,00:00,Delhi,23.4,43,7.1,1013.8,0.0,0,150,29.0,Mild,April,4,Wednesday
2025-04-09,01:00,Bangalore,21.2,63,10.6,1010.2,0.0,0,45,29.0,Mild,April,4,Wednesday
2025-04-09,02:00,Chennai,26.0,68,12.5,1016.0,0.0,0,65,29.0,Warm,April,4,Wednesday
2025-04-09,03:00,Hyderabad,29.6,61,12.2,1007.3,0.0,0,76,29.0,Warm,April,4,Wednesday
2025-04-09,04:00,Mumbai,29.6,72,5.3,1017.9,0.0,0,86,29.0,Warm,April,4,Wednesday
2025-04-09,05:00,Delhi,27.2,43,12.6,1008.5,0.0,0,149,29.0,Warm,April,4,Wednesday
2025-04-09,06:00,Bangalore,26.0,64,9.7,1017.2,0.0,0,81,29.0,Warm,April,4,Wednesday
2025-04-09,07:00,Chennai,32.5,60,5.9,1015.6,0.0,1,64,29.0,Warm,April,4,Wednesday
2025-04-09,08:00,Hyderabad,35.0,44,8.7,1012.9,0.0,4,78,29.0,Hot,April,4,Wednesday
2025-04-09,09:00,Mumbai,35.4,60,7.2,1012.8,0.0,5,102,29.0,Hot,April,4,Wednesday
2025-04-09,10:00,Delhi,32.2,38,8.6,1016.6,0.0,7,163,29.0,Warm,April,4,Wednesday
2025-04-09,11:00,Bangalore,33.2,50,10.5,1007.3,0.0,8,65,29.0,Warm,April,4,Wednesday
2025-04-09,12:00,Chennai,35.5,64,9.2,1015.4,0.0,10,80,29.0,Hot,April,4,Wednesday
2025-04-09,13:00,Hyderabad,35.3,59,5.1,1011.0,0.0,9,79,29.0,Hot,April,4,Wednesday
2025-04-09,14:00,Mumbai,31.0,69,10.1,1012.6,0.0,6,80,29.0,Warm,April,4,Wednesday
2025-04-09,15:00,Delhi,31.5,41,8.2,1012.8,0.0,4,148,29.0,Warm,April,4,Wednesday
2025-04-09,16:00,Bangalore,27.9,65,9.9,1021.0,0.0,3,58,29.0,Warm,April,4,Wednesday
2025-04-09,17:00,Chennai,28.3,66,7.8,1011.6,0.0,1,96,29.0,Warm,April,4,Wednesday
2025-04-09,18:00,Hyderabad,30.7,53,7.6,1014.0,0.0,0,95,29.0,Warm,April,4,Wednesday
2025-04-09,19:00,Mumbai,28.0,75,10.6,1017.6,0.0,0,112,29.0,Warm,April,4,Wednesday
2025-04-09,20:00,Delhi,23.5,44,8.6,1017.8,0.0,0,171,29.0,Mild,April,4,Wednesday
2025-04-09,21:00,Bangalore,23.0,62,5.9,1019.6,0.0,0,55,29.0,Mild,April,4,Wednesday
2025-04-09,22:00,Chennai,24.9,64,12.1,1017.0,0.0,0,71,29.0,Mild,April,4,Wednesday
2025-04-09,23:00,Hyderabad,24.3,58,6.4,1011.8,0.0,0,61,29.0,Mild,April,4,Wednesday
2025-04-10,00:00,Mumbai,24.9,69,10.4,1015.9,0.0,0,101,28.8,Mild,April,4,Thursday
2025-04-10,01:00,Delhi,22.2,51,7.2,1013.5,0.0,0,146,28.8,Mild,April,4,Thursday
2025-04-10,02:00,Bangalore,19.1,61,1.5,1022.9,0.0,0,57,28.8,Mild,April,4,Thursday
2025-04-10,03:00,Chennai,29.4,74,4.2,1011.5,0.0,0,97,28.8,Warm,April,4,Thursday
2025-04-10,04:00,Hyderabad,28.2,55,2.7,1011.3,0.0,0,66,28.8,Warm,April,4,Thursday
2025-04-10,05:00,Mumbai,30.7,75,8.2,1014.6,0.0,0,87,28.8,Warm,April,4,Thursday
2025-04-10,06:00,Delhi,27.2,37,5.0,1014.9,0.0,0,137,28.8,Warm,April,4,Thursday
2025-04-10,07:00,Bangalore,29.4,55,4.1,1014.7,0.0,1,57,28.8,Warm,April,4,Thursday
2025-04-10,08:00,Chennai,38.0,58,7.0,1010.5,0.0,4,75,28.8,Hot,April,4,Thursday
2025-04-10,09:00,Hyderabad,34.8,53,11.0,1014.3,0.0,4,97,28.8,Warm,April,4,Thursday
2025-04-10,10:00,Mumbai,36.2,66,8.4,1011.3,0.0,8,91,28.8,Hot,April,4,Thursday
2025-04-10,11:00,Delhi,31.7,48,10.3,1014.6,0.0,8,125,28.8,Warm,April,4,Thursday
2025-04-10,12:00,Bangalore,29.7,60,9.7,1015.0,0.0,9,68,28.8,Warm,April,4,Thursday
2025-04-10,13:00,Chennai,33.9,67,2.2,1010.1,0.0,8,73,28.8,Warm,April,4,Thursday
2025-04-10,14:00,Hyderabad,37.5,39,3.6,1013.5,0.0,6,69,28.8,Hot,April,4,Thursday
2025-04-10,15:00,Mumbai,32.4,70,12.8,1011.5,0.0,4,96,28.8,Warm,April,4,Thursday
2025-04-10,16:00,Delhi,30.3,43,8.7,1015.5,0.0,2,150,28.8,Warm,April,4,Thursday
2025-04-10,17:00,Bangalore,25.0,63,10.5,1018.3,0.0,1,89,28.8,Warm,April,4,Thursday
2025-04-10,18:00,Chennai,28.2,70,8.7,1014.5,0.0,0,86,28.8,Warm,April,4,Thursday
2025-04-10,19:00,Hyderabad,26.3,58,7.5,1016.4,0.0,0,107,28.8,Warm,April,4,Thursday
2025-04-10,20:00,Mumbai,26.7,66,7.6,1014.5,0.0,0,87,28.8,Warm,April,4,Thursday
2025-04-10,21:00,Delhi,23.0,50,6.0,1013.6,10.4,0,144,28.8,Mild,April,4,Thursday
2025-04-10,22:00,Bangalore,20.2,68,6.9,1015.2,0.0,0,67,28.8,Mild,April,4,Thursday
2025-04-10,23:00,Chennai,26.4,72,9.4,1014.5,0.0,0,80,28.8,Warm,April,4,Thursday
2025-04-11,00:00,Hyderabad,26.8,52,3.7,1014.9,0.0,0,64,29.3,Warm,April,4,Friday
